Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
1338124,1338124:4,i have reservations about the all you can eat deal however the choices are fairly limited and you can probably order more food than you can eat for less than 18 by just going off the menu,reservation eat deal however choice fairly limited probably order food eat going menu,all you can eat deal,FOOD#PRICES,negative
1340075,1340075:2,the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can,atmosphere noisy waiter literally walking around thing fast,atmosphere,AMBIENCE#GENERAL,negative
1347423,1347423:3,yes the prices are high but i felt it was worth it,yes price high felt worth,restaurant,RESTAURANT#PRICES,negative
1349391,1349391:1,sometimes i get bad food and bad service sometimes i get good good and bad service,sometimes get bad food bad service sometimes get good good bad service,food,FOOD#QUALITY,negative
1349391,1349391:1,sometimes i get bad food and bad service sometimes i get good good and bad service,sometimes get bad food bad service sometimes get good good bad service,service,SERVICE#GENERAL,negative
1349391,1349391:1,sometimes i get bad food and bad service sometimes i get good good and bad service,sometimes get bad food bad service sometimes get good good bad service,service,SERVICE#GENERAL,negative
1349391,1349391:2,it is not consistent,consistent,restaurant,RESTAURANT#GENERAL,negative
1353599,1353599:1,mine was a little burnt but still delicious with goat cheese and panchetta raddichio was kind of bitter though,mine little burnt still delicious goat cheese panchetta raddichio kind bitter though,raddichio,FOOD#QUALITY,negative
1357554,1357554:3,service was slow but the people were friendly,service slow people friendly,Service,SERVICE#GENERAL,negative
1380450,1380450:0,im still mad that i had to pay for lousy food,still mad pay lousy food,food,FOOD#QUALITY,negative
1380450,1380450:1,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed,hanger steak like rubber tuna flavorless mention tasted like thawed,hanger steak,FOOD#QUALITY,negative
1380450,1380450:1,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed,hanger steak like rubber tuna flavorless mention tasted like thawed,tuna,FOOD#QUALITY,negative
1380450,1380450:2,service was also horrible and the ambience is not that great,service also horrible ambience great,Service,SERVICE#GENERAL,negative
1380450,1380450:2,service was also horrible and the ambience is not that great,service also horrible ambience great,ambience,AMBIENCE#GENERAL,negative
1380450,1380450:3,do not try unless youre just going there to hang out like the rest of the hipsters who apparently have no sense of taste,try unless youre going hang like rest hipster apparently sense taste,restaurant,RESTAURANT#MISCELLANEOUS,negative
1394712,1394712:1,we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai,ordered beef noodle soup dish thai section menu nothing got thai,beef and noodle soup dishes,FOOD#QUALITY,negative
1394712,1394712:2,we were very disappointed,disappointed,food,FOOD#QUALITY,negative
1394712,1394712:3,we wont go to this place again for a good meal,wont place good meal,meal,FOOD#QUALITY,negative
1398844,1398844:0,first of all this place is not romantic as claimed by citysearchs editorial review,first place romantic claimed citysearchs editorial review,place,AMBIENCE#GENERAL,negative
1398844,1398844:1,either that or the editors idea of romance must be sharing a conversation with the next table while trying to speak louder than the traffic on 57th,either editor idea romance must sharing conversation next table trying speak louder traffic 57th,ambience,AMBIENCE#GENERAL,negative
1398844,1398844:2,the tables are crammed way too close the menu is typical of any italian restaurant and the wine list is simply overpriced,table crammed way close menu typical italian restaurant wine list simply overpriced,tables,AMBIENCE#GENERAL,negative
1398844,1398844:2,the tables are crammed way too close the menu is typical of any italian restaurant and the wine list is simply overpriced,table crammed way close menu typical italian restaurant wine list simply overpriced,wine list,DRINKS#PRICES,negative
1398844,1398844:3,slightly above average wines start at 70 with only one selection listed at 30,slightly average wine start one selection listed,wines,DRINKS#QUALITY,negative
1398844,1398844:3,slightly above average wines start at 70 with only one selection listed at 30,slightly average wine start one selection listed,wines,DRINKS#PRICES,negative
1398844,1398844:4,service is not what one would expect from a joint in this price category,service one would expect joint price category,Service,SERVICE#GENERAL,negative
1398844,1398844:5,for instance plates were just dumped on the table i was handed the wine list upside down etc,instance plate dumped table handed wine list upside etc,service,SERVICE#GENERAL,negative
1398844,1398844:6,somehow working the italian charm with constant mille grazie does not constitute proper service,somehow working italian charm constant mille grazie constitute proper service,service,SERVICE#GENERAL,negative
1398844,1398844:7,to be completely fair the only redeeming factor was the food which was above average but couldnt make up for all the other deficiencies of teodora,completely fair redeeming factor food average couldnt make deficiency teodora,Teodora,RESTAURANT#GENERAL,negative
1404042,1404042:1,not one of our meals was edible bland andor made with weird rosemary or orange flavoring,one meal edible bland andor made weird rosemary orange flavoring,meals,FOOD#QUALITY,negative
1404042,1404042:1,not one of our meals was edible bland andor made with weird rosemary or orange flavoring,one meal edible bland andor made weird rosemary orange flavoring,rosemary or orange flavoring,FOOD#QUALITY,negative
1404042,1404042:2,fish was overdone,fish overdone,Fish,FOOD#QUALITY,negative
1404042,1404042:3,cute place nice wait staff but would never go there again,cute place nice wait staff would never,place,RESTAURANT#GENERAL,negative
1404042,1404042:4,someone else recommended the dessert we also left that,someone else recommended dessert also left,dessert,FOOD#QUALITY,negative
1404042,1404042:6,skip this restaurant its a big disappointment,skip restaurant big disappointment,restaurant,RESTAURANT#GENERAL,negative
1439875,1439875:1,the place is small and intimate and you may feel a little crowded but the service is excellent and its great for friends out a romantic date or a special occassion,place small intimate may feel little crowded service excellent great friend romantic date special occassion,place,AMBIENCE#GENERAL,negative
1439875,1439875:3,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you dont like,food get pricey prixe fixe tasting menu greatest food good price cater food food allergy food dont like,food,FOOD#PRICES,negative
1448587,1448587:0,with the exception of our lemon salad that had so much pepper on it that our eyes started watering the food here was decent not great,exception lemon salad much pepper eye started watering food decent great,lemon salad,FOOD#QUALITY,negative
1448587,1448587:1,the menu is very limited i think we counted 4 or 5 entrees,menu limited think counted entree,menu,FOOD#STYLE_OPTIONS,negative
1448587,1448587:2,we ordered the special grilled branzino that was so infused with bone it was difficult to eat,ordered special grilled branzino infused bone difficult eat,grilled branzino,FOOD#QUALITY,negative
1448587,1448587:4,problem is nothing at prune is particularly memorable,problem nothing prune particularly memorable,Prune,RESTAURANT#GENERAL,negative
1448587,1448587:5,no plans to return anytime soon,plan return anytime soon,restaurant,RESTAURANT#GENERAL,negative
1457607,1457607:3,the food however is what one might expect,food however one might expect,food,FOOD#QUALITY,negative
1457607,1457607:4,it is very overpriced and not very tasty,overpriced tasty,food,FOOD#QUALITY,negative
1457607,1457607:4,it is very overpriced and not very tasty,overpriced tasty,food,FOOD#PRICES,negative
1459569,1459569:0,went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them,went wife wait table even though could see many empty reservation sigh,service,SERVICE#GENERAL,negative
1459569,1459569:1,service was slow had to wait to order and get food although not crowded,service slow wait order get food although crowded,Service,SERVICE#GENERAL,negative
1459569,1459569:2,drinks way over priced,drink way priced,Drinks,DRINKS#PRICES,negative
1459569,1459569:3,food was good not great not worth the wait or another visit,food good great worth wait another visit,restaurant,RESTAURANT#GENERAL,negative
1470286,1470286:3,a little overpriced but worth it once you take a bite,little overpriced worth take bite,food,FOOD#PRICES,negative
1471273,1471273:2,not impressed with the food,impressed food,food,FOOD#QUALITY,negative
1471273,1471273:3,prices too high for this cramped and unappealing resturant,price high cramped unappealing resturant,resturant,RESTAURANT#PRICES,negative
1471273,1471273:3,prices too high for this cramped and unappealing resturant,price high cramped unappealing resturant,resturant,AMBIENCE#GENERAL,negative
1471273,1471273:4,zero ambiance to boot,zero ambiance boot,ambiance,AMBIENCE#GENERAL,negative
1476493,1476493:0,i thought this place was totally overrated,thought place totally overrated,place,RESTAURANT#GENERAL,negative
1476493,1476493:2,the ambience was nice but service wasnt so great,ambience nice service wasnt great,service,SERVICE#GENERAL,negative
1476493,1476493:3,when you add it all together it just doesnt seem worth it to meespecially considering the prices,add together doesnt seem worth meespecially considering price,restaurant,RESTAURANT#GENERAL,negative
1476493,1476493:3,when you add it all together it just doesnt seem worth it to meespecially considering the prices,add together doesnt seem worth meespecially considering price,restaurant,RESTAURANT#PRICES,negative
1486041,1486041:2,despite a slightly limited menu everything prepared is done to perfection ultra fresh and a work of food art,despite slightly limited menu everything prepared done perfection ultra fresh work food art,menu,FOOD#STYLE_OPTIONS,negative
1500453,1500453:4,although the tables may be closely situated the candlelight foodquality and service overcompensate,although table may closely situated candlelight foodquality service overcompensate,tables,AMBIENCE#GENERAL,negative
1561259,1561259:1,but the staff was so horrible to us,staff horrible,staff,SERVICE#GENERAL,negative
1561259,1561259:2,the hostess and the waitress were incredibly rude and did everything they could to rush us out,hostess waitress incredibly rude everything could rush,hostess,SERVICE#GENERAL,negative
1561259,1561259:2,the hostess and the waitress were incredibly rude and did everything they could to rush us out,hostess waitress incredibly rude everything could rush,waitress,SERVICE#GENERAL,negative
1561259,1561259:3,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order,planning get dessert waitress basically bill chance order,waitress,SERVICE#GENERAL,negative
1561259,1561259:4,this place is pricey and yes the food is worth it but the service makes you feel like you should be paying a quater of the price,place pricey yes food worth service make feel like paying quater price,place,RESTAURANT#PRICES,negative
1561259,1561259:4,this place is pricey and yes the food is worth it but the service makes you feel like you should be paying a quater of the price,place pricey yes food worth service make feel like paying quater price,service,SERVICE#GENERAL,negative
1561259,1561259:5,save yourself the time and trouble and skip this one,save time trouble skip one,restaurant,RESTAURANT#GENERAL,negative
1572027,1572027:3,i ate here a week ago and found most dishes average at best and too expensive,ate week ago found dish average best expensive,dishes,FOOD#QUALITY,negative
1572027,1572027:3,i ate here a week ago and found most dishes average at best and too expensive,ate week ago found dish average best expensive,dishes,FOOD#PRICES,negative
1572027,1572027:4,will not be back,back,restaurant,RESTAURANT#GENERAL,negative
1572033,1572033:0,dont dine at tamarind for the vegetarian dishes they are simply not up to par with the nonveg selections,dont dine tamarind vegetarian dish simply par nonveg selection,vegetarian dishes,FOOD#QUALITY,negative
1572033,1572033:1,decor is nice though service can be spotty,decor nice though service spotty,service,SERVICE#GENERAL,negative
1577714,1577714:1,haru on park s is simply disgusting,haru park simply disgusting,Haru on Park S,RESTAURANT#GENERAL,negative
1577714,1577714:2,the fish was not fresh and the rice tasted old and stale,fish fresh rice tasted old stale,fish,FOOD#QUALITY,negative
1577714,1577714:2,the fish was not fresh and the rice tasted old and stale,fish fresh rice tasted old stale,rice,FOOD#QUALITY,negative
1577714,1577714:3,quite frankly this is some of the worst sushi i have ever tried,quite frankly worst sushi ever tried,sushi,FOOD#QUALITY,negative
1577714,1577714:4,will never be back,never back,restaurant,RESTAURANT#GENERAL,negative
1586174,1586174:0,honestly the worst sushi my husband and i had in our entire lives,honestly worst sushi husband entire life,sushi,FOOD#QUALITY,negative
1586174,1586174:2,not sure why this restaurant would be rated that highly,sure restaurant would rated highly,restaurant,RESTAURANT#GENERAL,negative
1586174,1586174:3,the allucaneat sushi is definitely in very poor quality,allucaneat sushi definitely poor quality,all-u-can-eat sushi,FOOD#QUALITY,negative
1586174,1586174:4,limited menu nosofresh ingredients thinlysliced fish fallapart rice,limited menu nosofresh ingredient thinlysliced fish fallapart rice,menu,FOOD#STYLE_OPTIONS,negative
1586174,1586174:4,limited menu nosofresh ingredients thinlysliced fish fallapart rice,limited menu nosofresh ingredient thinlysliced fish fallapart rice,ingredients,FOOD#QUALITY,negative
1586174,1586174:4,limited menu nosofresh ingredients thinlysliced fish fallapart rice,limited menu nosofresh ingredient thinlysliced fish fallapart rice,fish,FOOD#STYLE_OPTIONS,negative
1586174,1586174:4,limited menu nosofresh ingredients thinlysliced fish fallapart rice,limited menu nosofresh ingredient thinlysliced fish fallapart rice,rice,FOOD#STYLE_OPTIONS,negative
1586174,1586174:5,the only things u could really taste are the very salty soy sauce even its low sodium the vinegarsoaked rice and the scallion on top of the fish,thing could really taste salty soy sauce even low sodium vinegarsoaked rice scallion top fish,soy sauce,FOOD#QUALITY,negative
1586174,1586174:5,the only things u could really taste are the very salty soy sauce even its low sodium the vinegarsoaked rice and the scallion on top of the fish,thing could really taste salty soy sauce even low sodium vinegarsoaked rice scallion top fish,rice,FOOD#QUALITY,negative
1586174,1586174:7,wont come back again for sure,wont come back sure,restaurant,RESTAURANT#GENERAL,negative
1603698,1603698:0,i have been to roths twice and both times were very disappointing,roth twice time disappointing,Roth's,RESTAURANT#GENERAL,negative
1603698,1603698:2,both times i was extremely dissappointed by the service which was boarderline rude,time extremely dissappointed service boarderline rude,service,SERVICE#GENERAL,negative
1603698,1603698:3,they wouldnt even let me finish my glass of wine before offering another,wouldnt even let finish glass wine offering another,service,SERVICE#GENERAL,negative
1603698,1603698:4,much of the time it seems like they do not care about you,much time seems like care,service,SERVICE#GENERAL,negative
1603698,1603698:5,the dinner was ok nothing i would have again,dinner nothing would,dinner,FOOD#QUALITY,negative
1603698,1603698:6,i had their eggs benedict for brunch which were the worst in my entire life i tried removing the hollondaise sauce completely that was how failed it was,egg benedict brunch worst entire life tried removing hollondaise sauce completely failed,eggs benedict,FOOD#QUALITY,negative
1609375,1609375:2,the svc can be a bit rude at times esp if you have big group but overall the restaurant is a must,svc bit rude time esp big group overall restaurant must,svc,SERVICE#GENERAL,negative
1611489,1611489:0,they forgot a sandwich didnt include plastic forks and didnt include pita with the hummus platter,forgot sandwich didnt include plastic fork didnt include pita hummus platter,service,SERVICE#GENERAL,negative
1611489,1611489:1,also the sandwiches nearing 7 didnt come with anything like chips or a side,also sandwich nearing didnt come anything like chip side,sandwiches,FOOD#STYLE_OPTIONS,negative
1611489,1611489:1,also the sandwiches nearing 7 didnt come with anything like chips or a side,also sandwich nearing didnt come anything like chip side,sandwiches,FOOD#PRICES,negative
1611489,1611489:2,overall not worth the money,overall worth money,restaurant,RESTAURANT#GENERAL,negative
1611489,1611489:2,overall not worth the money,overall worth money,restaurant,RESTAURANT#PRICES,negative
1611489,1611489:3,eating in the atmosphere saves it but at your desk its a very disappointing experience,eating atmosphere save desk disappointing experience,restaurant,RESTAURANT#GENERAL,negative
1615322,1615322:4,the seats are uncomfortable if you are sitting against the wall on wooden benches,seat uncomfortable sitting wall wooden bench,seats,AMBIENCE#GENERAL,negative
1615322,1615322:5,its a rather cramped and busy restaurant and it closes early,rather cramped busy restaurant close early,restaurant,RESTAURANT#MISCELLANEOUS,negative
1615322,1615322:5,its a rather cramped and busy restaurant and it closes early,rather cramped busy restaurant close early,restaurant,AMBIENCE#GENERAL,negative
1623276,1623276:3,not a great place for family or general dining,great place family general dining,place,RESTAURANT#MISCELLANEOUS,negative
1632445,1632445:1,the menu is limited but almost all of the dishes are excellent,menu limited almost dish excellent,menu,FOOD#STYLE_OPTIONS,negative
1632445,1632445:4,the only fallback on this restaurant is the prices,fallback restaurant price,restaurant,RESTAURANT#PRICES,negative
1632445,1632445:5,even though its good seafood the prices are too high,even though good seafood price high,restaurant,RESTAURANT#PRICES,negative
1632445,1632445:6,the lobster sandwich is 24 and although it was good it was not nearly enough to warrant that price,lobster sandwich although good nearly enough warrant price,lobster sandwich,FOOD#PRICES,negative
1642666,1642666:0,we ate at this thai place following the reviews but very unhappy with the foods,ate thai place following review unhappy food,foods,FOOD#QUALITY,negative
1642666,1642666:1,we thought that this place is using too much of msg cooking in the foods,thought place using much msg cooking food,foods,FOOD#QUALITY,negative
1642666,1642666:3,they dont concern much of customers health just want to make money,dont concern much customer health want make money,restaurant,RESTAURANT#MISCELLANEOUS,negative
1642666,1642666:4,please dont fool us,please dont fool,restaurant,RESTAURANT#MISCELLANEOUS,negative
1660047,1660047:0,i like cafe noir dont get me wrong it is jsut that the people who work there are evil and incompetent,like cafe noir dont get wrong jsut people work evil incompetent,people,SERVICE#GENERAL,negative
1660047,1660047:1,the service was terrible we had to wait for everything and ask several of different people for the same thing before we were allowed to be served,service terrible wait everything ask several different people thing allowed served,service,SERVICE#GENERAL,negative
1660047,1660047:2,the waitress seems to be more concerned of looking good than actually waitressing,waitress seems concerned looking good actually waitressing,waitress,SERVICE#GENERAL,negative
1660047,1660047:3,after dinner the manager grabbed my boyfriend asked him where are you frommaybe you dont know how things work in americaand in the end stormed away almost teareyed yelling that tips are the only thing they survive on,dinner manager grabbed boyfriend asked frommaybe dont know thing work americaand end stormed away almost teareyed yelling tip thing survive,manager,SERVICE#GENERAL,negative
1660047,1660047:4,we did tip i guess the modelwaitress just wanted more and complained to the manager,tip guess modelwaitress wanted complained manager,waitress,SERVICE#GENERAL,negative
1660047,1660047:5,the whole set up is truly unprofessional and i wish cafe noir would get some good staff because despite the current one this is a great place,whole set truly unprofessional wish cafe noir would get good staff despite current one great place,staff,SERVICE#GENERAL,negative
1661043,1661043:2,you should pass on the calamari,pas calamari,calamari,FOOD#QUALITY,negative
1661043,1661043:3,it is thick and slightly soggy,thick slightly soggy,food,FOOD#QUALITY,negative
1662726,1662726:0,i was here a few weeks back and we had the worst customer service experience at a restaurant ever,week back worst customer service experience restaurant ever,customer service,SERVICE#GENERAL,negative
1662726,1662726:1,a gentleman maybe the manager came to our table and without so much as a smile or greeting asked for our order,gentleman maybe manager came table without much smile greeting asked order,gentleman,SERVICE#GENERAL,negative
1662726,1662726:2,when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants he replied this is not mcdonalds every place makes things differently,asked certain dish prepared comparison similar thai restaurant replied mcdonalds every place make thing differently,service,SERVICE#GENERAL,negative
1662726,1662726:3,while it is understandable that every place is indeed different there was not a need to be uncourteous to customers and downright rude,understandable every place indeed different need uncourteous customer downright rude,service,SERVICE#GENERAL,negative
1662726,1662726:5,never again,never,restaurant,RESTAURANT#GENERAL,negative
1671113,1671113:2,i have tried to make reservations but both times the hostess didnt have my name,tried make reservation time hostess didnt name,hostess,SERVICE#GENERAL,negative
1671113,1671113:4,the staff has been nice but they seemed really stressed and the unisex bathroom needs to be cleaned more often,staff nice seemed really stressed unisex bathroom need cleaned often,unisex bathroom,AMBIENCE#GENERAL,negative
1707201,1707201:3,but the service was a bit slow,service bit slow,service,SERVICE#GENERAL,negative
1710746,1710746:1,i would recommend roxys for that but not for their food,would recommend roxys food,food,FOOD#QUALITY,negative
1710746,1710746:3,but they were too big for the bun,big bun,food,FOOD#STYLE_OPTIONS,negative
1710746,1710746:4,consequently their burgers fell apart in their hands and made such a mess that they didnt feel like finishing them,consequently burger fell apart hand made mess didnt feel like finishing,burgers,FOOD#STYLE_OPTIONS,negative
1710746,1710746:5,also they were 15 each,also,food,FOOD#PRICES,negative
1710746,1710746:7,it was 14 not really bad for a pound of pastramibut it didnt have much tasteive had better for less elsewhere,really bad pound pastramibut didnt much tasteive better elsewhere,food,FOOD#QUALITY,negative
1713185,1713185:0,this place is really trendi but they have forgotten about the most important part of a restaurant the food,place really trendi forgotten important part restaurant food,food,FOOD#QUALITY,negative
1713185,1713185:1,the last two times i ordered from here my food was soo spicy that i could barely eat it and the spice took away from the flavor of the dish,last two time ordered food soo spicy could barely eat spice took away flavor dish,food,FOOD#QUALITY,negative
1713185,1713185:1,the last two times i ordered from here my food was soo spicy that i could barely eat it and the spice took away from the flavor of the dish,last two time ordered food soo spicy could barely eat spice took away flavor dish,spice,FOOD#QUALITY,negative
1713185,1713185:2,and the tom kha soup was pathetic,tom kha soup pathetic,Tom Kha soup,FOOD#QUALITY,negative
1713185,1713185:3,if you want good authentic thai this place is not the place to go,want good authentic thai place place,Thai,FOOD#QUALITY,negative
1719567,1719567:1,my husband said he couldve eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had,husband said couldve eaten several portion fine even exclaimed french fry best,food,FOOD#STYLE_OPTIONS,negative
1726473,1726473:0,average to good thai food but terrible delivery,average good thai food terrible delivery,delivery,SERVICE#GENERAL,negative
1726473,1726473:1,ive waited over one hour for food,ive waited one hour food,service,SERVICE#GENERAL,negative
1726473,1726473:2,they were very abrupt with me when i called and actually claimed the food was late because they were out of rice,abrupt called actually claimed food late rice,service,SERVICE#GENERAL,negative
1726473,1726473:3,a thai restaurant out of rice during dinner,thai restaurant rice dinner,Thai restaurant,RESTAURANT#MISCELLANEOUS,negative
1726473,1726473:4,the food arrived 20 minutes after i called cold and soggy,food arrived minute called cold soggy,food,FOOD#QUALITY,negative
1726473,1726473:4,the food arrived 20 minutes after i called cold and soggy,food arrived minute called cold soggy,service,SERVICE#GENERAL,negative
1730014,1730014:2,guacamoleshrimp appetizer was really great we both had the filet very good didnt much like the frites that came with but the filet was so good neither of us cared,guacamoleshrimp appetizer really great filet good didnt much like frites came filet good neither cared,frites,FOOD#QUALITY,negative
1748839,1748839:0,the food was mediocre at best but it was the horrible service that made me vow never to go back,food mediocre best horrible service made vow never back,food,FOOD#QUALITY,negative
1748839,1748839:0,the food was mediocre at best but it was the horrible service that made me vow never to go back,food mediocre best horrible service made vow never back,service,SERVICE#GENERAL,negative
1748839,1748839:1,immediately after we paid the waiter took the money and said okay you guys are outta here,immediately paid waiter took money said okay guy outta,waiter,SERVICE#GENERAL,negative
1748839,1748839:6,so rushing us out was absolutely unnecessary,rushing absolutely unnecessary,service,SERVICE#GENERAL,negative
1748839,1748839:7,for the people who want great food plus great service roxy is a place to avoid,people want great food plus great service roxy place avoid,food,FOOD#QUALITY,negative
1748839,1748839:7,for the people who want great food plus great service roxy is a place to avoid,people want great food plus great service roxy place avoid,service,SERVICE#GENERAL,negative
378848,378848:1,the first time the sushi was outstanding the second time it was a little bland,first time sushi outstanding second time little bland,sushi,FOOD#QUALITY,negative
404464,404464:0,thalia is a beautiful restaurant with beautiful people serving you but the food doesnt quite match up,thalia beautiful restaurant beautiful people serving food doesnt quite match,food,FOOD#QUALITY,negative
404464,404464:1,i ordered the smoked salmon and roe appetizer and it was off flavor,ordered smoked salmon roe appetizer flavor,smoked salmon and roe appetizer,FOOD#QUALITY,negative
404464,404464:2,the entree was bland and small dessert was not inspired,entree bland small dessert inspired,entree,FOOD#QUALITY,negative
404464,404464:2,the entree was bland and small dessert was not inspired,entree bland small dessert inspired,entree,FOOD#STYLE_OPTIONS,negative
404464,404464:2,the entree was bland and small dessert was not inspired,entree bland small dessert inspired,dessert,FOOD#QUALITY,negative
404464,404464:3,i expected quite a bit more from such an expensive menu,expected quite bit expensive menu,menu,FOOD#PRICES,negative
404464,404464:3,i expected quite a bit more from such an expensive menu,expected quite bit expensive menu,menu,FOOD#QUALITY,negative
433878,433878:1,their calzones are horrific bad vomitinducing yuck,calzones horrific bad vomitinducing yuck,calzones,FOOD#QUALITY,negative
433878,433878:2,they smell like they stuff them with old canned vegetables like the spinach mushroom calzone,smell like stuff old canned vegetable like spinach mushroom calzone,food,FOOD#QUALITY,negative
433878,433878:3,the counter service is bad,counter service bad,counter service,SERVICE#GENERAL,negative
433878,433878:4,they charge different prices all the time,charge different price time,service,SERVICE#GENERAL,negative
433878,433878:5,theyre rude at times and not very friendly,theyre rude time friendly,service,SERVICE#GENERAL,negative
433878,433878:6,no pizza 33 for me,pizza,PIZZA 33,RESTAURANT#GENERAL,negative
436868,436868:0,anybody who likes this place must be from a different planet where greasy dry and tasteless are complimentary,anybody like place must different planet greasy dry tasteless complimentary,food,FOOD#QUALITY,negative
436868,436868:1,the dosas are skimpy unattractive and drip with grease and personally id drink popcorn topping before id eat another one of these,dosas skimpy unattractive drip grease personally drink popcorn topping eat another one,dosas,FOOD#STYLE_OPTIONS,negative
436868,436868:1,the dosas are skimpy unattractive and drip with grease and personally id drink popcorn topping before id eat another one of these,dosas skimpy unattractive drip grease personally drink popcorn topping eat another one,dosas,FOOD#QUALITY,negative
436868,436868:2,the sandwiches are dry tasteless and way overpriced,sandwich dry tasteless way overpriced,sandwiches,FOOD#QUALITY,negative
436868,436868:2,the sandwiches are dry tasteless and way overpriced,sandwich dry tasteless way overpriced,sandwiches,FOOD#PRICES,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,place,RESTAURANT#GENERAL,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,room,AMBIENCE#GENERAL,negative
436868,436868:3,calling the place hampton chutney co does warn you that these folks offer more style than substance but in this unattractive room with unhelpful clerks there was a dearth of the former too,calling place hampton chutney warn folk offer style substance unattractive room unhelpful clerk dearth former,clerks,SERVICE#GENERAL,negative
449802,449802:1,the big complaint no toasting available,big complaint toasting available,service,SERVICE#GENERAL,negative
449802,449802:3,murray wont do it,murray wont,service,SERVICE#GENERAL,negative
449802,449802:5,but who says murrays is anything about service,say murray anything service,service,SERVICE#GENERAL,negative
454704,454704:0,dont be fooled by crowds of people,dont fooled crowd people,restaurant,RESTAURANT#MISCELLANEOUS,negative
454704,454704:1,the service is awful,service awful,service,SERVICE#GENERAL,negative
454704,454704:2,this place is not worth the prices,place worth price,place,RESTAURANT#GENERAL,negative
454704,454704:2,this place is not worth the prices,place worth price,place,RESTAURANT#PRICES,negative
454704,454704:3,also dont plan on asking for your favorite roll if its not on the menu you cant have it,also dont plan asking favorite roll menu cant,service,SERVICE#GENERAL,negative
464215,464215:3,a little crowded but they move that line really fast,little crowded move line really fast,restaurant,RESTAURANT#MISCELLANEOUS,negative
464215,464215:4,a little pricey but it really hits the spot on a sunday morning,little pricey really hit spot sunday morning,restaurant,RESTAURANT#PRICES,negative
464342,464342:0,bagels are ok but be sure not to make any special requests,bagel sure make special request,service,SERVICE#GENERAL,negative
464342,464342:1,i asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere,asked open faced cheese sandwich manager basically told take business elsewhere,manager,SERVICE#GENERAL,negative
464342,464342:2,be sure not to get anything other than bagels,sure get anything bagel,food,FOOD#QUALITY,negative
464342,464342:3,the turkey burgers are scary,turkey burger scary,turkey burgers,FOOD#QUALITY,negative
470488,470488:0,the worst excuse for japanese food ive ever encountered,worst excuse japanese food ive ever encountered,restaurant,RESTAURANT#MISCELLANEOUS,negative
470488,470488:1,the soup for the udon was soy sauce and water,soup udon soy sauce water,soup for the udon,FOOD#QUALITY,negative
470488,470488:2,the sushi was awful,sushi awful,sushi,FOOD#QUALITY,negative
470488,470488:3,the rice was poor quality and was cooked so badly it was hard,rice poor quality cooked badly hard,rice,FOOD#QUALITY,negative
470488,470488:4,furthermore the rice had no seasoning so the sushi was bland and disgusting,furthermore rice seasoning sushi bland disgusting,rice,FOOD#QUALITY,negative
470488,470488:4,furthermore the rice had no seasoning so the sushi was bland and disgusting,furthermore rice seasoning sushi bland disgusting,sushi,FOOD#QUALITY,negative
470488,470488:5,the fish was adequate but inexpertly sliced,fish adequate inexpertly sliced,fish,FOOD#STYLE_OPTIONS,negative
470488,470488:6,it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine,obvious one restaurant idea experience japanese cuisine,Japanese cuisine,FOOD#QUALITY,negative
475512,475512:2,well this place is so ghetto its not even funny,well place ghetto even funny,place,AMBIENCE#GENERAL,negative
475512,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then youll love it here,like music blasted system isnt great want pay least 100 dollar bottle minimun youll love,bottle,DRINKS#PRICES,negative
475512,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then youll love it here,like music blasted system isnt great want pay least 100 dollar bottle minimun youll love,music,AMBIENCE#GENERAL,negative
475512,475512:4,would never go back there,would never back,restaurant,RESTAURANT#GENERAL,negative
494850,494850:1,during the course of the past 3 months the chef and staff changed and it was not for the better,course past month chef staff changed better,chef,FOOD#QUALITY,negative
494850,494850:1,during the course of the past 3 months the chef and staff changed and it was not for the better,course past month chef staff changed better,staff,SERVICE#GENERAL,negative
494850,494850:2,i wish they would change back to what it was before,wish would change back,restaurant,RESTAURANT#GENERAL,negative
494850,494850:3,the food now is inconsistent,food inconsistent,food,FOOD#QUALITY,negative
